artist_id,date,platform,total_streams,unique_listeners,peak_hour,avg_completion_rate
A0025,2025-01-03,spotify,340,198,20,0.64
A0025,2025-01-03,youtube,515,387,19,0.67
A0025,2025-01-03,instagram,155,94,21,0.87
A0025,2025-01-02,spotify,703,421,18,0.86
A0025,2025-01-02,youtube,705,522,19,0.54
A0025,2025-01-02,instagram,493,281,21,0.73
A0025,2025-01-01,spotify,901,484,20,0.7
A0025,2025-01-01,youtube,213,167,19,0.68
A0025,2025-01-01,instagram,290,128,21,0.86
A0025,2024-12-31,spotify,978,692,19,0.75
A0025,2024-12-31,youtube,81,37,19,0.75
A0025,2024-12-31,instagram,463,196,17,0.72
A0025,2024-12-30,spotify,882,412,21,0.56
A0025,2024-12-30,youtube,795,358,20,0.53
A0025,2024-12-30,instagram,193,87,18,0.73
A0025,2024-12-29,spotify,878,532,18,0.52
A0025,2024-12-29,youtube,744,502,21,0.8
A0025,2024-12-29,instagram,407,176,17,0.63
A0025,2024-12-28,spotify,278,186,17,0.75
A0025,2024-12-28,youtube,452,351,17,0.87
A0025,2024-12-28,instagram,297,180,17,0.87
A0025,2024-12-27,spotify,847,396,19,0.56
A0025,2024-12-27,youtube,776,368,17,0.66
A0025,2024-12-27,instagram,467,328,18,0.72
A0025,2024-12-26,spotify,803,418,22,0.72
A0025,2024-12-26,youtube,645,352,19,0.52
A0025,2024-12-26,instagram,114,49,18,0.74
A0025,2024-12-25,spotify,576,434,21,0.57
A0025,2024-12-25,youtube,259,149,22,0.86
A0025,2024-12-25,instagram,376,201,21,0.73
A0025,2024-12-24,spotify,649,331,19,0.68
A0025,2024-12-24,youtube,117,79,22,0.6
A0025,2024-12-24,instagram,218,120,19,0.75
A0025,2024-12-23,spotify,669,488,22,0.67
A0025,2024-12-23,youtube,419,199,17,0.85
A0025,2024-12-23,instagram,264,173,22,0.54
A0025,2024-12-22,spotify,177,116,18,0.88
A0025,2024-12-22,youtube,553,413,19,0.68
A0025,2024-12-22,instagram,152,95,17,0.82
A0025,2024-12-21,spotify,469,295,19,0.53
A0025,2024-12-21,youtube,448,307,21,0.75
A0025,2024-12-21,instagram,318,200,22,0.6
A0025,2024-12-20,spotify,526,391,19,0.76
A0025,2024-12-20,youtube,161,118,17,0.89
A0025,2024-12-20,instagram,330,175,22,0.73
A0025,2024-12-19,spotify,981,444,18,0.52
A0025,2024-12-19,youtube,485,260,19,0.83
A0025,2024-12-19,instagram,444,200,22,0.66
A0025,2024-12-18,spotify,202,112,20,0.58
A0025,2024-12-18,youtube,625,288,17,0.7
A0025,2024-12-18,instagram,385,299,20,0.85
A0025,2024-12-17,spotify,255,197,19,0.51
A0025,2024-12-17,youtube,388,260,20,0.67
A0025,2024-12-17,instagram,319,218,17,0.72
A0025,2024-12-16,spotify,846,666,22,0.83
A0025,2024-12-16,youtube,621,339,22,0.88
A0025,2024-12-16,instagram,332,235,18,0.57
A0026,2025-01-14,spotify,986,744,19,0.83
A0026,2025-01-14,youtube,712,413,22,0.84
A0026,2025-01-14,instagram,441,336,22,0.53
A0026,2025-01-13,spotify,347,245,20,0.51
A0026,2025-01-13,youtube,795,574,22,0.82
A0026,2025-01-13,instagram,165,119,22,0.62
A0026,2025-01-12,spotify,674,493,22,0.59
A0026,2025-01-12,youtube,130,70,18,0.58
A0026,2025-01-12,instagram,338,189,17,0.7
A0026,2025-01-11,spotify,700,520,19,0.83
A0026,2025-01-11,youtube,576,360,21,0.68
A0026,2025-01-11,instagram,138,90,18,0.57
A0026,2025-01-10,spotify,658,399,17,0.77
A0026,2025-01-10,youtube,226,141,20,0.87
A0026,2025-01-10,instagram,458,299,17,0.67
A0026,2025-01-09,spotify,947,517,22,0.76
A0026,2025-01-09,youtube,688,486,21,0.69
A0026,2025-01-09,instagram,117,78,21,0.54
A0026,2025-01-08,spotify,984,667,19,0.51
A0026,2025-01-08,youtube,407,191,17,0.57
A0026,2025-01-08,instagram,149,92,19,0.59
A0026,2025-01-07,spotify,881,423,20,0.67
A0026,2025-01-07,youtube,323,221,19,0.64
A0026,2025-01-07,instagram,170,116,18,0.77
A0026,2025-01-06,spotify,885,501,19,0.69
A0026,2025-01-06,youtube,782,570,19,0.52
A0026,2025-01-06,instagram,221,150,19,0.9
A0026,2025-01-05,spotify,914,540,17,0.51
A0026,2025-01-05,youtube,120,59,18,0.63
A0026,2025-01-05,instagram,189,124,22,0.74
A0026,2025-01-04,spotify,832,644,22,0.81
A0026,2025-01-04,youtube,113,87,17,0.86
A0026,2025-01-04,instagram,403,284,20,0.76
A0026,2025-01-03,spotify,812,344,22,0.51
A0026,2025-01-03,youtube,139,79,20,0.77
A0026,2025-01-03,instagram,203,91,20,0.83
A0026,2025-01-02,spotify,739,394,18,0.76
A0026,2025-01-02,youtube,157,67,18,0.52
A0026,2025-01-02,instagram,104,65,22,0.77
A0026,2025-01-01,spotify,921,604,22,0.69
A0026,2025-01-01,youtube,790,624,22,0.85
A0026,2025-01-01,instagram,369,157,17,0.79
A0026,2024-12-31,spotify,480,302,20,0.51
A0026,2024-12-31,youtube,742,491,18,0.51
A0026,2024-12-31,instagram,189,134,22,0.78
A0026,2024-12-30,spotify,474,238,21,0.84
A0026,2024-12-30,youtube,171,122,22,0.74
A0026,2024-12-30,instagram,212,162,22,0.73
A0026,2024-12-29,spotify,819,618,18,0.57
A0026,2024-12-29,youtube,769,504,21,0.57
A0026,2024-12-29,instagram,95,40,20,0.69
A0026,2024-12-28,spotify,942,503,17,0.71
A0026,2024-12-28,youtube,338,268,22,0.89
A0026,2024-12-28,instagram,448,208,20,0.72
A0026,2024-12-27,spotify,807,595,22,0.86
A0026,2024-12-27,youtube,706,528,21,0.8
A0026,2024-12-27,instagram,363,274,17,0.56
A0026,2024-12-26,spotify,392,238,19,0.78
A0026,2024-12-26,youtube,773,458,21,0.78
A0026,2024-12-26,instagram,391,214,18,0.57
A0026,2024-12-25,spotify,982,484,21,0.74
A0026,2024-12-25,youtube,408,313,18,0.88
A0026,2024-12-25,instagram,261,183,18,0.88
A0026,2024-12-24,spotify,895,466,17,0.8
A0026,2024-12-24,youtube,510,205,20,0.6
A0026,2024-12-24,instagram,392,190,20,0.87
A0026,2024-12-23,spotify,740,463,19,0.69
A0026,2024-12-23,youtube,784,464,18,0.8
A0026,2024-12-23,instagram,375,178,17,0.66
A0026,2024-12-22,spotify,574,360,22,0.56
A0026,2024-12-22,youtube,274,138,17,0.54
A0026,2024-12-22,instagram,370,153,21,0.53
A0026,2024-12-21,spotify,935,698,20,0.74
A0026,2024-12-21,youtube,799,323,18,0.69
A0026,2024-12-21,instagram,226,146,22,0.65
A0026,2024-12-20,spotify,715,359,21,0.52
A0026,2024-12-20,youtube,524,251,19,0.74
A0026,2024-12-20,instagram,65,34,22,0.81
A0026,2024-12-19,spotify,301,181,17,0.52
A0026,2024-12-19,youtube,192,120,18,0.63
A0026,2024-12-19,instagram,414,218,21,0.62
A0026,2024-12-18,spotify,404,293,17,0.56
A0026,2024-12-18,youtube,729,541,19,0.61
A0026,2024-12-18,instagram,334,162,17,0.77
A0026,2024-12-17,spotify,805,577,18,0.87
A0026,2024-12-17,youtube,132,73,22,0.73
A0026,2024-12-17,instagram,207,120,22,0.54
A0026,2024-12-16,spotify,355,183,21,0.85
A0026,2024-12-16,youtube,654,443,21,0.5
A0026,2024-12-16,instagram,491,386,20,0.85
A0027,2025-01-14,spotify,598,430,17,0.51
A0027,2025-01-14,youtube,276,164,17,0.78
A0027,2025-01-14,instagram,205,91,20,0.82
A0027,2025-01-13,spotify,740,435,21,0.78
A0027,2025-01-13,youtube,545,234,20,0.83
A0027,2025-01-13,instagram,141,112,19,0.54
A0027,2025-01-12,spotify,846,622,17,0.85
A0027,2025-01-12,youtube,287,187,17,0.51
A0027,2025-01-12,instagram,348,257,17,0.79
A0027,2025-01-11,spotify,367,190,21,0.61
A0027,2025-01-11,youtube,303,198,21,0.77
A0027,2025-01-11,instagram,133,90,21,0.6
A0027,2025-01-10,spotify,131,89,22,0.6
A0027,2025-01-10,youtube,407,173,19,0.71
A0027,2025-01-10,instagram,191,102,20,0.73
A0027,2025-01-09,spotify,744,493,22,0.84
A0027,2025-01-09,youtube,207,123,19,0.59
A0027,2025-01-09,instagram,299,126,17,0.64
A0027,2025-01-08,spotify,130,55,21,0.68
A0027,2025-01-08,youtube,800,368,20,0.7
A0027,2025-01-08,instagram,256,141,21,0.73
A0027,2025-01-07,spotify,470,374,21,0.84
A0027,2025-01-07,youtube,418,316,22,0.63
A0027,2025-01-07,instagram,100,47,22,0.52
A0027,2025-01-06,spotify,979,738,21,0.82
A0027,2025-01-06,youtube,512,317,18,0.66
A0027,2025-01-06,instagram,161,89,18,0.57
A0027,2025-01-05,spotify,987,668,18,0.83
A0027,2025-01-05,youtube,413,255,19,0.73
A0027,2025-01-05,instagram,393,249,18,0.87
A0027,2025-01-04,spotify,225,124,22,0.6
A0027,2025-01-04,youtube,720,486,19,0.76
A0027,2025-01-04,instagram,403,291,22,0.51
A0027,2025-01-03,spotify,459,261,20,0.66
A0027,2025-01-03,youtube,784,523,19,0.58
A0027,2025-01-03,instagram,95,67,18,0.58
A0027,2025-01-02,spotify,431,286,19,0.72
A0027,2025-01-02,youtube,333,237,19,0.78
A0027,2025-01-02,instagram,291,187,21,0.63
A0027,2025-01-01,spotify,568,237,22,0.76
A0027,2025-01-01,youtube,795,535,18,0.86
A0027,2025-01-01,instagram,111,75,18,0.82
A0027,2024-12-31,spotify,331,206,22,0.57
A0027,2024-12-31,youtube,352,205,19,0.6
A0027,2024-12-31,instagram,439,282,21,0.79
A0027,2024-12-30,spotify,513,316,21,0.63
A0027,2024-12-30,youtube,584,445,19,0.87
A0027,2024-12-30,instagram,115,87,21,0.76
A0027,2024-12-29,spotify,390,170,19,0.71
A0027,2024-12-29,youtube,712,488,20,0.6
A0027,2024-12-29,instagram,248,135,18,0.8
A0027,2024-12-28,spotify,964,580,22,0.56
A0027,2024-12-28,youtube,167,100,17,0.59
A0027,2024-12-28,instagram,353,168,18,0.64
A0027,2024-12-27,spotify,729,579,21,0.59
A0027,2024-12-27,youtube,362,275,20,0.62
A0027,2024-12-27,instagram,209,133,18,0.51
A0027,2024-12-26,spotify,253,171,20,0.83
A0027,2024-12-26,youtube,253,152,20,0.86
A0027,2024-12-26,instagram,473,198,19,0.68
A0027,2024-12-25,spotify,970,658,21,0.53
A0027,2024-12-25,youtube,614,345,21,0.6
A0027,2024-12-25,instagram,264,108,19,0.77
A0027,2024-12-24,spotify,302,173,18,0.79
A0027,2024-12-24,youtube,680,508,21,0.74
A0027,2024-12-24,instagram,219,104,21,0.6
A0027,2024-12-23,spotify,405,244,20,0.73
A0027,2024-12-23,youtube,696,471,17,0.84
A0027,2024-12-23,instagram,104,74,18,0.78
A0027,2024-12-22,spotify,184,128,19,0.61
A0027,2024-12-22,youtube,326,145,22,0.86
A0027,2024-12-22,instagram,399,190,18,0.62
A0027,2024-12-21,spotify,439,332,18,0.69
A0027,2024-12-21,youtube,797,323,21,0.7
A0027,2024-12-21,instagram,66,51,19,0.9
A0027,2024-12-20,spotify,689,482,18,0.7
A0027,2024-12-20,youtube,519,258,18,0.64
A0027,2024-12-20,instagram,474,247,19,0.53
A0027,2024-12-19,spotify,661,314,20,0.63
A0027,2024-12-19,youtube,267,185,18,0.72
A0027,2024-12-19,instagram,270,193,17,0.65
A0027,2024-12-18,spotify,144,58,21,0.8
A0027,2024-12-18,youtube,446,354,18,0.51
A0027,2024-12-18,instagram,50,30,20,0.56
A0027,2024-12-17,spotify,723,540,21,0.51
A0027,2024-12-17,youtube,692,403,19,0.8
A0027,2024-12-17,instagram,207,110,17,0.62
A0027,2024-12-16,spotify,899,608,19,0.87
A0027,2024-12-16,youtube,546,317,18,0.8
A0027,2024-12-16,instagram,115,52,22,0.76
A0028,2025-01-14,spotify,142,66,19,0.55
A0028,2025-01-14,youtube,123,70,22,0.65
A0028,2025-01-14,instagram,184,112,19,0.8
A0028,2025-01-13,spotify,717,395,20,0.68
A0028,2025-01-13,youtube,706,530,20,0.55
A0028,2025-01-13,instagram,238,135,20,0.6
A0028,2025-01-12,spotify,387,237,20,0.69
A0028,2025-01-12,youtube,651,421,19,0.58
A0028,2025-01-12,instagram,60,33,21,0.66
A0028,2025-01-11,spotify,172,122,22,0.66
A0028,2025-01-11,youtube,500,398,19,0.77
A0028,2025-01-11,instagram,104,83,19,0.89
A0028,2025-01-10,spotify,119,49,22,0.7
A0028,2025-01-10,youtube,588,379,18,0.8
A0028,2025-01-10,instagram,428,207,18,0.74
A0028,2025-01-09,spotify,780,337,18,0.67
A0028,2025-01-09,youtube,431,238,18,0.7
A0028,2025-01-09,instagram,296,170,21,0.56
A0028,2025-01-08,spotify,897,480,21,0.55
A0028,2025-01-08,youtube,768,505,18,0.9
A0028,2025-01-08,instagram,233,105,18,0.87
A0028,2025-01-07,spotify,665,279,20,0.71
A0028,2025-01-07,youtube,748,337,22,0.81
A0028,2025-01-07,instagram,488,272,17,0.55
A0028,2025-01-06,spotify,874,589,19,0.62
A0028,2025-01-06,youtube,522,286,19,0.76
A0028,2025-01-06,instagram,165,102,17,0.65
A0028,2025-01-05,spotify,821,357,18,0.61
A0028,2025-01-05,youtube,461,232,20,0.84
A0028,2025-01-05,instagram,210,118,22,0.78
A0028,2025-01-04,spotify,601,325,19,0.89
A0028,2025-01-04,youtube,694,453,22,0.67
A0028,2025-01-04,instagram,375,259,21,0.79
A0028,2025-01-03,spotify,863,408,21,0.52
A0028,2025-01-03,youtube,193,110,19,0.55
A0028,2025-01-03,instagram,213,151,22,0.85
A0028,2025-01-02,spotify,297,139,19,0.73
A0028,2025-01-02,youtube,389,216,19,0.62
A0028,2025-01-02,instagram,318,159,19,0.74
A0028,2025-01-01,spotify,956,482,19,0.88
A0028,2025-01-01,youtube,657,297,22,0.72
A0028,2025-01-01,instagram,74,43,20,0.78
A0028,2024-12-31,spotify,568,283,22,0.74
A0028,2024-12-31,youtube,715,390,20,0.61
A0028,2024-12-31,instagram,443,251,19,0.75
A0028,2024-12-30,spotify,116,80,19,0.89
A0028,2024-12-30,youtube,756,519,19,0.75
A0028,2024-12-30,instagram,202,109,22,0.55
A0028,2024-12-29,spotify,940,546,18,0.57
A0028,2024-12-29,youtube,273,132,18,0.7
A0028,2024-12-29,instagram,260,144,20,0.77
A0028,2024-12-28,spotify,192,123,19,0.84
A0028,2024-12-28,youtube,768,505,18,0.79
A0028,2024-12-28,instagram,132,66,20,0.71
A0028,2024-12-27,spotify,163,91,17,0.76
A0028,2024-12-27,youtube,156,107,20,0.52
A0028,2024-12-27,instagram,477,273,18,0.87
A0028,2024-12-26,spotify,110,50,17,0.74
A0028,2024-12-26,youtube,479,218,21,0.82
A0028,2024-12-26,instagram,380,180,18,0.61
A0028,2024-12-25,spotify,892,560,17,0.57
A0028,2024-12-25,youtube,176,73,20,0.5
A0028,2024-12-25,instagram,244,166,20,0.65
A0028,2024-12-24,spotify,153,101,21,0.69
A0028,2024-12-24,youtube,268,212,18,0.73
A0028,2024-12-24,instagram,402,242,18,0.57
A0028,2024-12-23,spotify,524,333,22,0.57
A0028,2024-12-23,youtube,404,265,17,0.51
A0028,2024-12-23,instagram,234,114,19,0.74
A0028,2024-12-22,spotify,133,65,17,0.62
A0028,2024-12-22,youtube,234,109,17,0.8
A0028,2024-12-22,instagram,385,203,17,0.53
A0028,2024-12-21,spotify,507,238,20,0.71
A0028,2024-12-21,youtube,183,87,22,0.51
A0028,2024-12-21,instagram,272,151,17,0.77
A0028,2024-12-20,spotify,724,538,22,0.69
A0028,2024-12-20,youtube,740,478,19,0.56
A0028,2024-12-20,instagram,216,115,19,0.67
A0028,2024-12-19,spotify,546,367,22,0.81
A0028,2024-12-19,youtube,374,233,20,0.79
A0028,2024-12-19,instagram,472,349,17,0.84
A0028,2024-12-18,spotify,443,181,19,0.8
A0028,2024-12-18,youtube,306,239,20,0.74
A0028,2024-12-18,instagram,445,255,20,0.64
A0028,2024-12-17,spotify,827,476,22,0.77
A0028,2024-12-17,youtube,169,93,17,0.8
A0028,2024-12-17,instagram,251,128,21,0.55
A0028,2024-12-16,spotify,600,309,19,0.86
A0028,2024-12-16,youtube,751,594,18,0.89
A0028,2024-12-16,instagram,261,147,18,0.79
A0029,2025-01-14,spotify,392,266,18,0.78
A0029,2025-01-14,youtube,660,501,20,0.77
A0029,2025-01-14,instagram,379,246,21,0.64
A0029,2025-01-13,spotify,419,188,18,0.89
A0029,2025-01-13,youtube,464,222,19,0.71
A0029,2025-01-13,instagram,300,206,22,0.6
A0029,2025-01-12,spotify,138,69,19,0.75
A0029,2025-01-12,youtube,98,50,20,0.75
A0029,2025-01-12,instagram,343,258,17,0.84
A0029,2025-01-11,spotify,371,173,17,0.9
A0029,2025-01-11,youtube,312,190,17,0.64
A0029,2025-01-11,instagram,498,378,18,0.51
A0029,2025-01-10,spotify,950,689,22,0.54
A0029,2025-01-10,youtube,646,277,17,0.77
A0029,2025-01-10,instagram,410,230,21,0.62
A0029,2025-01-09,spotify,953,652,22,0.63
A0029,2025-01-09,youtube,249,144,22,0.71
A0029,2025-01-09,instagram,229,110,18,0.84
A0029,2025-01-08,spotify,917,421,17,0.88
A0029,2025-01-08,youtube,701,520,22,0.54
A0029,2025-01-08,instagram,465,358,20,0.59
A0029,2025-01-07,spotify,821,371,18,0.58
A0029,2025-01-07,youtube,489,362,17,0.78
A0029,2025-01-07,instagram,344,197,17,0.84
A0029,2025-01-06,spotify,928,401,19,0.68
A0029,2025-01-06,youtube,633,456,20,0.79
A0029,2025-01-06,instagram,56,31,17,0.88
A0029,2025-01-05,spotify,910,403,22,0.56
A0029,2025-01-05,youtube,704,455,20,0.88
A0029,2025-01-05,instagram,192,80,19,0.87
A0029,2025-01-04,spotify,689,544,22,0.82
A0029,2025-01-04,youtube,400,191,20,0.65
A0029,2025-01-04,instagram,392,206,18,0.86
A0029,2025-01-03,spotify,561,366,18,0.75
A0029,2025-01-03,youtube,528,369,20,0.52
A0029,2025-01-03,instagram,462,353,19,0.86
A0029,2025-01-02,spotify,795,543,18,0.88
A0029,2025-01-02,youtube,545,348,18,0.62
A0029,2025-01-02,instagram,178,90,21,0.78
A0029,2025-01-01,spotify,277,178,17,0.7
A0029,2025-01-01,youtube,738,430,19,0.64
A0029,2025-01-01,instagram,248,99,18,0.73
A0029,2024-12-31,spotify,517,403,18,0.54
A0029,2024-12-31,youtube,473,293,18,0.83
A0029,2024-12-31,instagram,290,231,21,0.75
A0029,2024-12-30,spotify,839,651,21,0.58
A0029,2024-12-30,youtube,324,153,22,0.53
A0029,2024-12-30,instagram,89,69,22,0.84
A0029,2024-12-29,spotify,314,199,17,0.51
A0029,2024-12-29,youtube,528,341,22,0.53
A0029,2024-12-29,instagram,360,227,19,0.59
A0029,2024-12-28,spotify,594,297,22,0.62
A0029,2024-12-28,youtube,740,417,18,0.78
A0029,2024-12-28,instagram,195,113,22,0.56
A0029,2024-12-27,spotify,880,356,21,0.62
A0029,2024-12-27,youtube,99,77,17,0.69
A0029,2024-12-27,instagram,436,202,19,0.8
A0029,2024-12-26,spotify,626,441,18,0.6
A0029,2024-12-26,youtube,560,371,20,0.81
A0029,2024-12-26,instagram,371,225,19,0.55
A0029,2024-12-25,spotify,706,343,22,0.55
A0029,2024-12-25,youtube,274,162,17,0.58
A0029,2024-12-25,instagram,275,110,18,0.74
A0029,2024-12-24,spotify,203,88,20,0.74
A0029,2024-12-24,youtube,564,250,20,0.82
A0029,2024-12-24,instagram,300,127,22,0.59
A0029,2024-12-23,spotify,731,381,19,0.69
A0029,2024-12-23,youtube,144,70,17,0.53
A0029,2024-12-23,instagram,286,162,22,0.78
A0029,2024-12-22,spotify,215,136,17,0.82
A0029,2024-12-22,youtube,765,435,17,0.5
A0029,2024-12-22,instagram,286,146,18,0.74
A0029,2024-12-21,spotify,581,254,18,0.71
A0029,2024-12-21,youtube,614,406,18,0.51
A0029,2024-12-21,instagram,497,232,19,0.51
A0029,2024-12-20,spotify,332,151,20,0.69
A0029,2024-12-20,youtube,196,78,17,0.69
A0029,2024-12-20,instagram,407,268,19,0.85
A0029,2024-12-19,spotify,494,345,22,0.84
A0029,2024-12-19,youtube,782,554,22,0.72
A0029,2024-12-19,instagram,497,259,18,0.78
A0029,2024-12-18,spotify,233,162,19,0.57
A0029,2024-12-18,youtube,449,334,18,0.56
A0029,2024-12-18,instagram,485,356,19,0.77
A0029,2024-12-17,spotify,599,456,17,0.86
A0029,2024-12-17,youtube,756,349,21,0.56
A0029,2024-12-17,instagram,409,325,18,0.75
A0029,2024-12-16,spotify,858,391,22,0.87
A0029,2024-12-16,youtube,316,211,21,0.78
A0029,2024-12-16,instagram,60,38,17,0.71
A0030,2025-01-14,spotify,234,124,22,0.84
A0030,2025-01-14,youtube,450,314,22,0.77
A0030,2025-01-14,instagram,116,68,17,0.69
A0030,2025-01-13,spotify,313,130,18,0.55
A0030,2025-01-13,youtube,196,95,18,0.74
A0030,2025-01-13,instagram,359,208,21,0.82
A0030,2025-01-12,spotify,377,295,19,0.65
A0030,2025-01-12,youtube,386,190,18,0.74
A0030,2025-01-12,instagram,242,152,20,0.62
A0030,2025-01-11,spotify,393,184,19,0.55
A0030,2025-01-11,youtube,566,327,21,0.79
A0030,2025-01-11,instagram,408,179,18,0.64
A0030,2025-01-10,spotify,753,321,17,0.8
A0030,2025-01-10,youtube,168,68,18,0.89
A0030,2025-01-10,instagram,389,166,19,0.7
A0030,2025-01-09,spotify,365,213,22,0.84
A0030,2025-01-09,youtube,385,202,20,0.62
A0030,2025-01-09,instagram,272,195,17,0.7
A0030,2025-01-08,spotify,996,764,17,0.53
A0030,2025-01-08,youtube,644,373,21,0.87
A0030,2025-01-08,instagram,320,242,22,0.76
A0030,2025-01-07,spotify,263,117,20,0.57
A0030,2025-01-07,youtube,446,278,20,0.89
A0030,2025-01-07,instagram,279,141,20,0.89
A0030,2025-01-06,spotify,890,643,19,0.66
A0030,2025-01-06,youtube,104,80,17,0.55
A0030,2025-01-06,instagram,166,103,21,0.77
A0030,2025-01-05,spotify,129,96,22,0.54
A0030,2025-01-05,youtube,501,367,22,0.51
A0030,2025-01-05,instagram,174,128,19,0.62
A0030,2025-01-04,spotify,168,124,17,0.62
A0030,2025-01-04,youtube,192,151,22,0.58
A0030,2025-01-04,instagram,238,124,21,0.77
A0030,2025-01-03,spotify,581,353,22,0.6
A0030,2025-01-03,youtube,165,119,19,0.8
A0030,2025-01-03,instagram,176,131,18,0.54
A0030,2025-01-02,spotify,893,615,17,0.51
A0030,2025-01-02,youtube,695,442,18,0.9
A0030,2025-01-02,instagram,173,72,19,0.63
A0030,2025-01-01,spotify,238,156,18,0.89
A0030,2025-01-01,youtube,428,237,19,0.63
A0030,2025-01-01,instagram,450,216,18,0.55
A0030,2024-12-31,spotify,526,326,20,0.61
A0030,2024-12-31,youtube,642,407,17,0.75
A0030,2024-12-31,instagram,335,249,21,0.71
A0030,2024-12-30,spotify,837,570,21,0.54
A0030,2024-12-30,youtube,701,457,19,0.57
A0030,2024-12-30,instagram,139,94,19,0.82
A0030,2024-12-29,spotify,728,512,19,0.73
A0030,2024-12-29,youtube,702,328,20,0.55
A0030,2024-12-29,instagram,268,146,17,0.85
A0030,2024-12-28,spotify,836,362,20,0.58
A0030,2024-12-28,youtube,569,348,18,0.62
A0030,2024-12-28,instagram,364,259,20,0.56
A0030,2024-12-27,spotify,752,493,22,0.73
A0030,2024-12-27,youtube,513,305,22,0.82
A0030,2024-12-27,instagram,387,167,22,0.6
A0030,2024-12-26,spotify,129,58,18,0.64
A0030,2024-12-26,youtube,487,357,20,0.55
A0030,2024-12-26,instagram,304,175,18,0.83
A0030,2024-12-25,spotify,636,413,22,0.74
A0030,2024-12-25,youtube,219,119,19,0.68
A0030,2024-12-25,instagram,197,119,17,0.67
A0030,2024-12-24,spotify,668,297,19,0.58
A0030,2024-12-24,youtube,608,425,17,0.62
A0030,2024-12-24,instagram,226,168,19,0.62
A0030,2024-12-23,spotify,336,206,17,0.63
A0030,2024-12-23,youtube,313,208,21,0.9
A0030,2024-12-23,instagram,391,206,20,0.71
A0030,2024-12-22,spotify,157,113,20,0.56
A0030,2024-12-22,youtube,142,86,20,0.81
A0030,2024-12-22,instagram,237,171,20,0.57
A0030,2024-12-21,spotify,778,433,22,0.59
A0030,2024-12-21,youtube,764,433,18,0.87
A0030,2024-12-21,instagram,135,76,19,0.88
A0030,2024-12-20,spotify,845,628,20,0.59
A0030,2024-12-20,youtube,788,330,21,0.55
A0030,2024-12-20,instagram,496,342,18,0.65
A0030,2024-12-19,spotify,286,196,21,0.76
A0030,2024-12-19,youtube,124,98,19,0.76
A0030,2024-12-19,instagram,157,80,17,0.88
A0030,2024-12-18,spotify,361,195,17,0.71
A0030,2024-12-18,youtube,161,99,17,0.65
A0030,2024-12-18,instagram,455,265,20,0.56
A0030,2024-12-17,spotify,141,93,22,0.66
A0030,2024-12-17,youtube,449,293,21,0.64
A0030,2024-12-17,instagram,371,154,18,0.64
